learner,params,fold,fold_ba,fold_oa,representation,source_track
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",2,0.724351084452485,0.7622618869056547,F12,t37
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",3,0.7635876084196804,0.6262186890655467,F12,t37
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",1,0.7997857670867965,0.7252137393130343,F12,t37
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",2,0.7434678741319622,0.7618119094045298,F12,t37
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",3,0.7816595120655265,0.624118794060297,F12,t37
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",1,0.7977326863980151,0.7277636118194091,F12,t37
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",2,0.7262683361251463,0.7622618869056547,F12,t37
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",3,0.7817832551815663,0.6245687715614219,F12,t37
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",1,0.7958182941359271,0.7222138893055348,F12,t37
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",2,0.7363940709797211,0.7552122393880306,F12,t37
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",3,0.7665141941083962,0.616319184040798,F12,t37
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",1,0.7953760838700302,0.7252137393130343,F12,t37
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",2,0.7245232629971395,0.7567121643917805,F12,t37
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",3,0.7543273828448636,0.6190190490475477,F12,t37
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",1,0.5965612938785165,0.7555122243887805,F12,t88
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",2,0.5925327350333862,0.7504124793760312,F12,t88
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",3,0.5582268902101948,0.5224238788060597,F12,t88
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",1,0.6827769365920102,0.7420128993550322,F12,t88
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",2,0.6405995480743931,0.7609119544022799,F12,t88
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",3,0.6634719548870922,0.5660716964151793,F12,t88
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",1,0.45697322097939547,0.5356232188390581,F12,t88
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",2,0.36918263514133987,0.5896205189740513,F12,t88
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",3,0.38405819109867895,0.41577921103944804,F12,t88
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",1,0.7642140635781773,0.7579121043947803,F12,t88
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",2,0.6859845115591716,0.7628618569071547,F12,t88
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",3,0.7671988148181221,0.5611219439028049,F12,t88
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",1,0.7679611603076303,0.7483125843707814,F12,t88
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",2,0.719297268324128,0.7703614819259037,F12,t88
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",3,0.7590172388303883,0.5957702114894255,F12,t88
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",1,0.5694057116520342,0.6868156592170391,F12,t88
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",2,0.5492350079686814,0.7087145642717864,F12,t88
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",3,0.5095646810429809,0.5219739013049347,F12,t88
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",1,0.7657922794250414,0.7489125543722814,F12,t88
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",2,0.716658574538483,0.7688615569221539,F12,t88
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",3,0.769820750997655,0.5705714714264287,F12,t88
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",1,0.768368153076394,0.743962801859907,F12,t88
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",2,0.7111437252230587,0.7642117894105295,F12,t88
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",3,0.7436080341202678,0.6001199940003,F12,t88
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",1,0.549434703167965,0.631618419079046,F12,t88
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",2,0.5362975175872042,0.6694165291735413,F12,t88
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",3,0.5060732984658639,0.5266236688165592,F12,t88
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",1,0.7666110871218026,0.7484625768711565,F12,t88
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",2,0.7217720651206438,0.7700614969251537,F12,t88
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",3,0.7598469883919396,0.5779211039448028,F12,t88
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",1,0.711164615134454,0.7231138443077846,F12,t88
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",2,0.6769674674762157,0.7369131543422829,F12,t88
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",3,0.693072484676126,0.5876706164691765,F12,t88
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",1,0.5468369846281063,0.6200689965501724,F12,t88
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",2,0.5314027170163494,0.6577171141442928,F12,t88
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",3,0.5019239809755702,0.5224238788060597,F12,t88
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",1,0.762755688828465,0.7129143542822859,F12,t88
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",2,0.7101843000673149,0.7636118194090296,F12,t88
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",3,0.7721830940463319,0.6230688465576721,F12,t88
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",1,0.8061299415562523,0.7169641517924104,F12,t88
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",2,0.6883693549907669,0.7612119394030299,F12,t88
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",3,0.7674099497669172,0.6199190040497975,F12,t88
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",1,0.8034070873754675,0.7126143692815359,F12,t88
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",2,0.7075505787985887,0.760161991900405,F12,t88
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",3,0.7807079606696604,0.6229188540572972,F12,t88
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",1,0.7634411879463678,0.7150142492875357,F12,t88
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",2,0.6971875285230902,0.7622618869056547,F12,t88
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",3,0.7754162100914559,0.6251687415629219,F12,t88
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",1,0.7994445293369001,0.7073646317684116,F12,t88
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",2,0.6929337511030871,0.7561121943902804,F12,t88
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",3,0.7647715480973744,0.6187190640467977,F12,t88
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",1,0.8034380991155196,0.7133643317834109,F12,t88
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",2,0.6817334593890343,0.7567121643917805,F12,t88
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",3,0.759107638504616,0.6217189140542972,F12,t88
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",1,0.6292820094453828,0.7448627568621569,F12,t139
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",2,0.6039754749516562,0.7613619319034048,F12,t139
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",3,0.5653712572572351,0.5105744712764362,F12,t139
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",1,0.674030707788555,0.7454627268636568,F12,t139
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",2,0.6559806247614884,0.7670616469176541,F12,t139
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",3,0.6933957451433905,0.5737213139343033,F12,t139
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",1,0.4461213516932796,0.5885705714714264,F12,t139
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",2,0.3709790752588077,0.5933703314834259,F12,t139
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",3,0.4098279176715273,0.4274786260686966,F12,t139
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",1,0.752927213221098,0.7459127043647817,F12,t139
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",2,0.7166516290972936,0.775461226938653,F12,t139
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",3,0.770776275165613,0.5546722663866807,F12,t139
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",1,0.7934130463898269,0.7474126293685316,F12,t139
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",2,0.7190559605568826,0.7741112944352783,F12,t139
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",3,0.7886067884987092,0.5980200989950503,F12,t139
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",1,0.5479813276219035,0.6980650967451627,F12,t139
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",2,0.5473141363808575,0.71996400179991,F12,t139
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",3,0.5339204206989263,0.5386230688465576,F12,t139
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",1,0.7971325252336122,0.7580620968951552,F12,t139
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",2,0.7250122704731308,0.7780110994450278,F12,t139
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",3,0.7802990139257113,0.5722213889305535,F12,t139
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",1,0.7496899487110295,0.7474126293685316,F12,t139
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",2,0.7119585807415453,0.7675116244187791,F12,t139
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",3,0.7902774064637395,0.5960701964901755,F12,t139
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",1,0.5302749390728272,0.6442177891105445,F12,t139
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",2,0.5254366067897018,0.6706164691765412,F12,t139
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",3,0.5271848084112636,0.5401229938503075,F12,t139
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",1,0.7567399963674367,0.7561121943902804,F12,t139
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",2,0.7293132001962269,0.7775611219439028,F12,t139
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",3,0.7821106717379099,0.5792710364481776,F12,t139
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",1,0.7353425302064297,0.7328633568321584,F12,t139
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",2,0.6918268965317823,0.7513124343782811,F12,t139
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",3,0.784849805324311,0.5947202639868007,F12,t139
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",1,0.5234873850146394,0.6161691915404229,F12,t139
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",2,0.5149427187423646,0.6503674816259187,F12,t139
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",3,0.5204430276381515,0.5318734063296835,F12,t139
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",1,0.7917624338469729,0.7264136793160342,F12,t139
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",2,0.7322319888732238,0.7717114144292785,F12,t139
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",3,0.7969445336301663,0.6205189740512974,F12,t139
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",1,0.793760699598183,0.7319634018299085,F12,t139
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",2,0.724427638709406,0.7715614219289035,F12,t139
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",3,0.7947021125910854,0.6230688465576721,F12,t139
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",1,0.791858698847244,0.7265636718164091,F12,t139
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",2,0.7334228347882973,0.7702114894255288,F12,t139
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",3,0.7934474294378049,0.6193190340482976,F12,t139
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",1,0.7918906265780122,0.7330133493325334,F12,t139
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",2,0.7261474810801427,0.7711114444277786,F12,t139
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",3,0.7919500326722219,0.6218689065546723,F12,t139
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",1,0.7924933957913806,0.7282135893205339,F12,t139
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",2,0.7243656174272416,0.7613619319034048,F12,t139
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",3,0.7905828987782371,0.6149692515374231,F12,t139
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",1,0.7912586855482647,0.7324133793310335,F12,t139
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",2,0.7251212191362777,0.7667616619169042,F12,t139
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",3,0.7840671073467719,0.6140692965351733,F12,t139
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",1,0.7197838344580908,0.7688615569221539,I28_G29,t15
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",2,0.650774234280666,0.7630118494075296,I28_G29,t15
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",3,0.7553411866007805,0.5573721313934303,I28_G29,t15
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",1,0.6534601479752038,0.767661616919154,I28_G29,t15
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",2,0.6260658112928194,0.775611219439028,I28_G29,t15
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",3,0.621023029141974,0.5866206689665516,I28_G29,t15
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",1,0.4251390161916902,0.5420728963551822,I28_G29,t15
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",2,0.3472321031228473,0.5821208939553022,I28_G29,t15
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",3,0.3617160997200675,0.4105294735263237,I28_G29,t15
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",1,0.8153864107126003,0.7750112494375281,I28_G29,t15
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",2,0.7671746314587982,0.7930103494825259,I28_G29,t15
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",3,0.7857866250933001,0.5794210289485525,I28_G29,t15
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",1,0.8200560805364265,0.7715614219289035,I28_G29,t15
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",2,0.7369654481394968,0.7907604619769012,I28_G29,t15
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",3,0.8056040694675441,0.6289185540722964,I28_G29,t15
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",1,0.5404896874606188,0.6926653667316635,I28_G29,t15
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",2,0.5223073977495405,0.7102144892755362,I28_G29,t15
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",3,0.47921266858856215,0.5008249587520623,I28_G29,t15
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",1,0.8164801071580566,0.7790610469476527,I28_G29,t15
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",2,0.7801068015111102,0.7955602219889005,I28_G29,t15
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",3,0.8020674327353859,0.608519574021299,I28_G29,t15
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",1,0.8186796463524784,0.7706614669266537,I28_G29,t15
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",2,0.7344055082696186,0.7793610319484026,I28_G29,t15
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",3,0.7983817623646265,0.6335683215839208,I28_G29,t15
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",1,0.5324211665752465,0.6491675416229189,I28_G29,t15
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",2,0.5104993057055024,0.6778161091945403,I28_G29,t15
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",3,0.48824485355049524,0.5147742612869357,I28_G29,t15
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",1,0.8221764679141355,0.7807109644517775,I28_G29,t15
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",2,0.7589514251065174,0.7934603269836508,I28_G29,t15
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",3,0.8024897021336989,0.6310184490775461,I28_G29,t15
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",1,0.7928975757377545,0.7393130343482825,I28_G29,t15
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",2,0.713213624891704,0.7498125093745313,I28_G29,t15
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",3,0.7810834827852242,0.6143692815359232,I28_G29,t15
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",1,0.5320889012024353,0.648117594120294,I28_G29,t15
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",2,0.5104220002172821,0.6778161091945403,I28_G29,t15
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",3,0.4880571482478205,0.5144742762861857,I28_G29,t15
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",1,0.8152476259316426,0.7582120893955302,I28_G29,t15
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",2,0.7479665770009033,0.7801109944502775,I28_G29,t15
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",3,0.8042753582876973,0.6434678266086695,I28_G29,t15
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",1,0.8129852298547082,0.7615119244037798,I28_G29,t15
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",2,0.7430974944845989,0.7781610919454027,I28_G29,t15
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",3,0.80287445388559,0.6425678716064197,I28_G29,t15
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",1,0.8124894932413911,0.7510124493775311,I28_G29,t15
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",2,0.7506106010698876,0.7790610469476527,I28_G29,t15
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",3,0.8055122082948504,0.6445177741112944,I28_G29,t15
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",1,0.8125720783488474,0.7553622318884056,I28_G29,t15
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",2,0.7396236640190399,0.7796610169491526,I28_G29,t15
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",3,0.8026022664977768,0.6448177591120444,I28_G29,t15
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",1,0.8080336203528681,0.7483125843707814,I28_G29,t15
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",2,0.7400217963166253,0.7766611669416529,I28_G29,t15
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",3,0.8016842028211171,0.6494675266236688,I28_G29,t15
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",1,0.7646629724093887,0.7513124343782811,I28_G29,t15
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",2,0.7229958456399539,0.7786110694465277,I28_G29,t15
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",3,0.8076885794509117,0.6497675116244188,I28_G29,t15
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",1,0.7580187679990479,0.7414129293535323,I28_G29,t37
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",2,0.6023947342768732,0.7582120893955302,I28_G29,t37
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",3,0.7139344010095435,0.5308234588270586,I28_G29,t37
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",1,0.682682835501679,0.7378131093445328,I28_G29,t37
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",2,0.602814365559138,0.7568621568921554,I28_G29,t37
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",3,0.6678247448329915,0.576121193940303,I28_G29,t37
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",1,0.40634249403783873,0.527523623818809,I28_G29,t37
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",2,0.338763357967797,0.5716214189290535,I28_G29,t37
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",3,0.3626690758338399,0.4121793910304485,I28_G29,t37
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",1,0.8063458616543049,0.7420128993550322,I28_G29,t37
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",2,0.766016843594684,0.776061196940153,I28_G29,t37
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",3,0.775267124994221,0.5654717264136793,I28_G29,t37
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",1,0.8099156722011491,0.7465126743662817,I28_G29,t37
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",2,0.7364426473223251,0.7750112494375281,I28_G29,t37
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",3,0.7881459628634925,0.6223188840557972,I28_G29,t37
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",1,0.5349528189261065,0.6772161391930404,I28_G29,t37
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",2,0.5104760830578646,0.687565621718914,I28_G29,t37
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",3,0.48818992865896726,0.49167541622918853,I28_G29,t37
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",1,0.8095785757007807,0.7487625618719064,I28_G29,t37
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",2,0.7690175592615379,0.7748612569371531,I28_G29,t37
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",3,0.7773356539469842,0.6070196490175491,I28_G29,t37
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",1,0.8109818740583045,0.7493625318734063,I28_G29,t37
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",2,0.7279749560329641,0.7622618869056547,I28_G29,t37
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",3,0.7752826162232606,0.6206689665516724,I28_G29,t37
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",1,0.5335013299290972,0.6401679916004199,I28_G29,t37
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",2,0.502006856708116,0.6596670166491675,I28_G29,t37
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",3,0.4983125052557201,0.5101244937753112,I28_G29,t37
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",1,0.773042579990823,0.7580620968951552,I28_G29,t37
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",2,0.7567676648319397,0.776211189440528,I28_G29,t37
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",3,0.7552485790030755,0.6169191540422979,I28_G29,t37
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",1,0.7935301412822486,0.7259637018149092,I28_G29,t37
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",2,0.7052521043952164,0.7319634018299085,I28_G29,t37
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",3,0.7527281974103602,0.5972701364931754,I28_G29,t37
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",1,0.531845719677148,0.6365681715914204,I28_G29,t37
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",2,0.5015141750009631,0.6590670466476676,I28_G29,t37
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",3,0.49825019180257507,0.5101244937753112,I28_G29,t37
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",1,0.802059762760997,0.728363581820909,I28_G29,t37
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",2,0.7431148550101039,0.7669116544172792,I28_G29,t37
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",3,0.7901634432652129,0.6302684865756712,I28_G29,t37
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",1,0.8012355713685885,0.727913604319784,I28_G29,t37
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",2,0.7422994965630902,0.7664616769161542,I28_G29,t37
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",3,0.7872576237412625,0.6295185240737963,I28_G29,t37
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",1,0.8018168068254503,0.7240137993100345,I28_G29,t37
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",2,0.7448139672021059,0.7700614969251537,I28_G29,t37
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",3,0.7864825898707944,0.6304184790760462,I28_G29,t37
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",1,0.8030435842940248,0.7264136793160342,I28_G29,t37
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",2,0.7405458406821437,0.7696115194240288,I28_G29,t37
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",3,0.7823934015639534,0.6308684565771712,I28_G29,t37
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",1,0.8020565824116485,0.7243137843107844,I28_G29,t37
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",2,0.7389177177649568,0.7658617069146543,I28_G29,t37
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",3,0.7869147207537938,0.631768411579421,I28_G29,t37
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",1,0.8014506161849839,0.7237138143092845,I28_G29,t37
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",2,0.7370811813797166,0.7699115044247787,I28_G29,t37
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",3,0.7874742285299912,0.6335683215839208,I28_G29,t37
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",1,0.7279187645656457,0.7552122393880306,I28_G29,t88
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",2,0.6045591310811561,0.7555122243887805,I28_G29,t88
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",3,0.6740361717758714,0.5429728513574321,I28_G29,t88
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",1,0.697411724299842,0.7325633718314084,I28_G29,t88
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",2,0.6234206752760663,0.76031198440078,I28_G29,t88
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",3,0.5837382512813347,0.56007199640018,I28_G29,t88
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",1,0.4203190818180337,0.47157642117894105,I28_G29,t88
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",2,0.3481064196226112,0.575821208939553,I28_G29,t88
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",3,0.36283940198352305,0.40917954102294884,I28_G29,t88
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",1,0.8162407641575437,0.7484625768711565,I28_G29,t88
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",2,0.7411048091825212,0.7727613619319034,I28_G29,t88
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",3,0.7751583846353622,0.5713214339283036,I28_G29,t88
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",1,0.8243275473866749,0.7385630718464077,I28_G29,t88
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",2,0.7183498431595591,0.7738113094345282,I28_G29,t88
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",3,0.7840375492501048,0.6064196790160492,I28_G29,t88
